marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	37653679	R24YX5CQ72AO5J	031226660X	19959884	The Ten Things You Can't Say in America	Books	4	8	10	N	N	Amazing Statistics...	While not the most well written book of its nature (a few too many unsubstantiated anecdotal stories), the verified facts and statistics will astound you.  Larry Elder has done his homework, and it is truly incredible what he has uncovered and courageously shared with the reader.<br />If you are even the slight bit interested in the current state of race relations, Mr. Elder has two very interesting chapters for you.  Contrary to what a few other reviewers have said, the author decries both the black AND white races for the serious dilemmas facing the black community.  It is not true the white race is solely to blame for black troubles, and I applaud Mr. Elder for boldly stating this unpopular fact. And yes, he does back up his statements with rather frightening (and verifiable) statistics.  The rest of the book delves into politics, the myth of female inequality in the workplace, and media bias.  All are presented in an well organized fashion and flow very well.<br />If you are a free-thinker (as both Republicans and Democrats will find reason to dislike this book) then take the time enrich your mind.  Well worth a look.	2002-08-09
US	50122160	R3PRWJ7J6HD3RP	0852073526	251318631	Children Who Have Lived Before: Reincarnation today	Books	5	23	29	N	N	The case for reincarnation moves up a notch	Children from England and around the world share their past life memories in Children Who Have Lived Before, a title which follows cases which not only recount past lives led, but includes some thought-provoking insights on kids who've been born with lost limbs and are able to describe when and where they lost them in a past life. The case for reincarnation moves up a notch in this absorbing, unique title, packed with case histories and reflections on how children's statements were verified.	2002-08-08
US	36946340	RPQF60HY3XIKD	1883697611	591806923	Shanghai Diary	Books	1	14	47	N	N	Truth vs. Fiction	More than unbelievable! Is this story actually true? In this book, it seems as though the fine line between truth and fiction is nonexistent. <br />Riddled with inconsistencies and inaccuracies. Does confusion reign? The most inaccurate accounting of World War II I've ever read. Was this story ever verified? The stories themselves were quite interesting and entertaining, yet I can't help but question the historical accuracy of this book.	2002-08-08
US	52849877	R2502ILV0874FE	0738847275	937921249	Gothic Horror 2: The Ghost Pirates & Carnacki the Ghost Finder	Books	5	6	6	N	N	A Nearly Forgotten Genius	Many years ago (more than I like to remember) I found an old copy of \\"Carnacki the Ghost Finder\\" in storage in our local library. I had read \\"The Night Land\\" and \\"The House On The Borderland and liked them, but \\"Carnacki\\" blew me away. It is a series of stories about a truly scientific ghost hunter who encounters one or two hoaxes as well as real and distinctly individual haunts and what might be called demons. In it the protagonist invented a progressive series of devices and techniques based on deduced and experimentally verified observations. It was a world that \\"hung together\\" and I am surprised that no one really followed up on the concept. Set in Victorian-Edwardian Britain and Ireland the stories have the ring of someone who knows his milieu and the characters definitely seem like people you might know, though Carnacki is definitely an odd bird.<br />I only read one excerpt from \\"Glen Carrig\\", titled, I believe, \\"The Voice In the Mist\\", but that was in an English textbook in grammar school! Someone had a high opinion of the author's literary ability to put it in that collection, and I am inclined to agree. At his peak Hodgson was a superb writer.	2002-08-07
US	52849557	R3CBW5LHTEG3OB	0060929839	106345183	Out of the Ashes: The Resurrection of Saddam Hussein	Books	2	20	26	N	Y	Great Facts but Poor Presentation	This book was so full of facts, including detailed names of an entire chain of people involved in Iraq that the meaning and overall picture got lost in all the detail. I started to wonder if all these statements of fact were actually correct or just the authors opinion.   This book is not for the average person seeking to learn more about Sadam and the Gulf War.  I would say it's more of an historical reference or scholarly textbook, provided the statements presented as facts can be verified, and not appropriate for a leisurely read on the beach.<br />I would summarize my point as saying the author seems to be knowledgeable about Iraq and the US government but a very poor story teller.	2002-08-02
US	52387367	R1UI8CZK6OUY2O	0345440773	552837090	The Redemption of Althalus	Books	3	3	4	N	N	I'm sure I've read this before...	After reaching the halfway halfway mark for this book I was overwhelmed with a sense of deja-read -- I've read this book before.  Double checking the title and publication date, I verified that this was, indeed, the first time I've read this title.  Or was it?<br />\\"The Redemption of Althalus,\\" while not the latest from David and Leigh Eddings, is the last in a long series of Fantasy books that follows much the same plot as the others.  Hero A goes off on a grand quest from Deity B to thwart the plots and machinations of Evil Deity C with the assistance of a colorful group of characters, D, E, F, G and H.  For a long-time author, falling into a rut of this size is inexcusable.  <br />This is not to say that the book is completely unenjoyable.  One things that the Eddings team does well is character and dialogue.  However the same character templates are used from book to book.  The perpetrators are the same -- only the names have been changed to protect the innocent, as it were.<br />If you are a fan of David Eddings you'll be disappointed, but you won't find the book completely unreadable.  If you're looking at this book as an introduction to the authors, you owe it to yourself to find a copy of \\"Pawn of Prophecy\\" and start with the good stuff.	2002-07-31
US	38002140	R3K5ZUGL61J1JX	0451126408	657886698	The Defense Never Rests	Books	5	9	10	N	N	Checkpoint in his Career	I first heard of F. Lee Bailey in 1964 when he got Dr. Sam Shepard freed from a crime he didn't commit. Shepard was railroaded by a sensational and irresponsible newspaper; his life was ruined to sell advertising. Were things different 40 years later? This book tells of some of his cases, and his observations on the law.<br />Part I \\"The Torso Murder\\" tells of finding body parts, and the trial of the husband. There was no direct evidence against the husband; only the claim of a hobbyist polygrapher that the husband failed the \\"lie detector\\". Bailey's examination and comments are printed. A former business associate of the wife saw her weeks after she disappeared. The book tells of the tricks to discredit the witness: the police officer testified his story was false! But they contacted the priest who had accompanied this witness, and who verified the story. The defendant was acquitted. The next chapter tells of a defendant arrested on eyewitness identification years after the crime. The defendant did not match the description given by the victims. Eyewitness identifications are the greatest single cause of wrongful convictions. They were reliable in olden times when an eyewitness generally knew well the accused. <br />Part II reports \\"The Exoneration of Sam Shepard\\". This is so well known that nothing more needs to be said. Dr. Shepard's career was ruined and his life was crippled through false charges, poor investigation, and newspaper propaganda. Part III reports the Great Plymouth Mail Robbery: a million and a half in small bills were stolen from an ordinary mail truck. This crime was never solved, the money never recovered. Two of the suspects disappeared and were never found; possibly kidnapped and tortured to death by criminals. These chapters tell of the actions of the Postal Inspectors; these are facts, not fiction.<br />Part IV deals with the Boston Strangler and the solution to this case. It is a well known case where books have been written about it. PartV deals with the trials of Dr. Carl Coppolino. Tried in NJ for murdering a neighbor (not guilty), but convicted in FL for poisoning his wife. Bailey points out the weaknesses in the expert opinion against his client.<br />Part VI deals with corruption in Paterson NJ. A newspaper publisher who reported on links between underworld elements and the Passaic County Prosecutor was arrested for murder based on suborned perjury! This fact did not prevent two trials and acquittal in both cases. Bailey's appeal to the NJ Governor and others was used to censure him in MA and suspend him in NJ. Does NJ have the worst reputation in the eastern US? Read this chapter and you will understand why.<br />Part VII deals with \\"The State of the Law\\". It tells of the harm done by police lineups (if the victim is shown a mug shot before), the unreliability of eyewitness testimony (someone seen for a few seconds), etc. Innocence is irrelevant for any defendant! Anyone acquitted will forever be suspected as guilty. Bailey tells of the faults of the grand jury system: they are a rubber stamp for the prosecutor. This chapter gives an insider's view to things that are unknown to the public. This last chapter could be a summary of the book.	2002-07-25
US	52847008	R222ZYXTOJVOQ6	156308905X	497139051	Voices of the American Civil War: Stories of Men, Women, and Children Who Lived Through the War Between the States	Books	1	2	2	N	N	An uneven classroom resource	Voices from the American Civil War could be, in many ways, an excellent resource for a teacher.  The publisher suggests its use in grades 4 - 10.  The textual organization is excellent.  Grouped by year of the war, each of the two dozen or so chapters has background information, an introduction to the main personnage in the story,  a lively, fast paced short incident, and a brief afterword.<br />Then, for each chapter, there are questions that test knowledge gained, suggestions for further research, ideas for reality games and further thought provoking questions.<br />The main character of each brief story is presented as a real person with birth and death dates and some added biographical material.  These dates and this material, however, do not always seem to check out, especially in reference to John Mercer Langston and a character named \\"Mary Livingston\\" who seems to be based on Mary Livermore of the Chicago Sanitary Commission.  If these well known and easily verified historical personnages are presented incorrectly, what is the reader to think of the others?<br />I would have loved to recommend this book.  I find its flaws extremely disappointing.	2002-07-25
US	52764121	R1OISAXN2QURLZ	029597642X	956733109	Slavery and Abolition in the Ottoman Middle East (Publications on the Near East)	Books	3	7	34	N	N	Facts with wrong conclusion	Author is certainly trying to create a subject for himself. He is trying to identify what he calls kul/harem  and agricultural serfdom with slavery in the West. He never compares the conditions of the slaves in the west with his classification of slaves in Ottoman Empire, kul/harem subjects, what I call \\"adopted persons\\" or \\"willing to serve for better future\\" like  volunteers in government offices or adoptive children. He can not count more than two digit persons as \\"slaves\\" in the Ottoman Empire while in the west it goes up to millions. He does not compare the conditions of the slaves in the west with conditions of those kul/harem that is far better than most of the Ottoman subjects. He does not see the difference that agricultural servants in Ottoman Empire were kick out by the Russians from Russia yet those in the West were captured. Although he states that most of the families were racing to give away their sons and daughters to so called slavery in Ottoman Empire yet in the West they were hunted. He concludes that lack of study of slavery in Muslim countries is due to political correctness in the west, which is a joke when they make all kinds of studies to tear apart the Holy Qur'an. In summary the information is correct for they can be verified from sources but I totally disagree with the conclusion and especially that there is a cover up.	2002-07-23
US	52386663	R18OAB2CES2VTM	0674006712	431315804	Empire	Books	4	33	44	N	N	The "Empire" of Capital -- autonomist marxism for the 21st century	Negri & Hardt say the world is in the process of becoming One World (Empire), an integrated capitalist system with a legal/governmental level.  As a tendency this is hardly controversial, as witnessed by the fierce protests against it that have erupted especially since \\"The Battle of Seattle\\" of late 1999.  What makes this book more futuristic speculation than hard-headed reporting is 1) the authors' elaborated theory of this new world, and 2) their unsubstantiated assertion that it has already arrived.<br /><br /> Before addressing the people who really ought to read EMPIRE, a few words to those who should not:<br /><br /> 1) CONSERVATIVES -- If you think we live in the best of all possible worlds and that the equations of neoclassical economics are actually true (a fallacy of misplaced concreteness), first you should go read Voltaire's [[ASIN:0393960587 Candide]] and meet Dr. Pangloss, and then you should go live for a year in someplace like Afghanistan or India, in poverty and/or under U.S. bombs.  You'll get nothing from this book until you have a radical epiphany.<br /><br /> 2) ARMCHAIR POSTMODERNISTS -- I know you have probably already read this and are on to some newer fad now, but if not, don't bother.  Rereading Deleuze & Guattari's [[ASIN:0816614024 A Thousand Plateaus]] will be much more exciting.  Yeah, H&N use Foucault and \\"biopower,\\" but it doesn't add anything crucial to their argument.<br /><br /> 3) THOSE FEW PEOPLE KNOWLEDGEABLE ABOUT RECENT DEBATES IN MARXISM -- Yes, I know, you're likely to have read it too, to see what the fuss was about.  But if not, it's not the most profound of recent attempts to update Karl.  (Take a look at Moishe Postone's [[ASIN:0521565405 Time, Labor, and Social Domination]].)  If you're interested in Negri, you're better off reading [[ASIN:074563513X The Politics of Subversion]], and watch for his lynchpin argument about the real subsumption of value -- I think he's all wrong, and it reveals his Eurocentric viewpoint.<br /><br /> So who SHOULD read this book?  Young anti-globalization activists and anyone else who is burning with desire not only to understand the world, but to understand it so that they can more effectively CHANGE it, as the Old Moor advocated (in his 11th Thesis on Fuerbach, if you want to look it up).  It's not the gospel, in fact I think it's seriously wrong-headed in many ways, but it is a serious attempt to grapple with what is changing and how, and is intended as a tool for activists.  It is packed with useful information on the history of capitalism, and places assessments of the 20th century in the longer view since its complex origins -- like Marx, H&N see the ongoing dialectical development of capital as progressive, and this partly accounts for the book's positive reception in places like the New York Times.<br /><br /> EMPIRE is relentlessly optimistic in its radical outlook, in the faith that it is \\"the multitude,\\" not the elites, that has the power to reshape the world.  Use it!<br /><br />(verified purchase from a large brick-and-mortar bookstore)br /><br /> So who SHOULD read this book?  Young anti-globalization activists and anyone else who is burning with desire not only to understand the world, but to understand it so that they can more effectively CHANGE it, as the Old Moor advocated (in his 11th Thesis on Fuerbach, if you want to look it up).  It's not the gospel, in fact I think it's seriously wrong-headed in many ways, but it is a serious attempt to grapple with what is changing and how, and is intended as a tool for activists.  It is packed with useful information on the history of capitalism, and places assessments of the 20th century in the longer view since its complex origins -- like Marx, H&N see the ongoing dialectical development of capital as progressive, and this partly accounts for the book's positive reception in places like the New York Times.<br /><br /> EMPIRE is relentlessly optimistic in its radical outlook, in the faith that it is \\"the multitude,\\" not the elites, that has the power to reshape the world.  Use it!<br /><br />(verified purchase from a large brick-and-mortar bookstore)	2002-07-22
US	51405445	R390NWH1QSY461	189322435X	228259683	Hughes: The Private Diaries, Memos and Letters	Books	5	3	3	N	N	Absolute MUST READ, details are amazing and true!	I read this book in August of 2001 while staying at the Beverly Hills Hotel - where much of this book takes place. The details are amazingly true and several of them I personally verified with a few of the old-timers at the hotel who worked there back in the 60's.<br />There is a reference to Hughes staying in Bungalow 4A-B and how the room service waiters had to leave his diner in a tree near the front door, knock and then leave.<br />\\"I went to Bungalow 4 and the tree near the front door has marks on it between the branches where the diner trays were placed\\".<br />One warning about this book. Reading it will change any ideas you had of Hughes being a hero, he led a sad, depressed life and was surrounded by yes-men who let him destroy himself.<br />Hack's detailed account is the best I have every read about Hughes.	2002-07-22
US	50720428	R3TKY9L9S1CC3T	0060392452	194848581	Stupid White Men ...And Other Sorry Excuses for the State of the Nation!	Books	5	14	25	N	N	Go, Mike, Go!!	It never ceases to amaze that, no matter how conservative the news media gets, there is always someone out there decrying the liberal media and its heinous shortcomings for reporting the news. Don't believe me when I say the media is conservative? Then revealing that Fox News is run by a cousin of Dubya should make no difference at all. And this is where Michael Moore comes in. With each page of his new book, `Stupid White Men', I found something that I already knew or something new that I didn't and found my rage made articulate by Moore's humor and gift for words. This could be a companion book for Al Franken's `Rush Limbaugh is a Big Fat Idiot', though Moore doesn't waste any time ... on his complete debasement of facts.<br />`Stupid White Men' is an account, not only of [George Bush's] rigging and theft of the 2000 elections, again, something I already knew, but also the horrendous policies and laws that spewed forth from Republicans like vomit into the faces of the American people, now so terrified they will undoubtedly welcome the new TIPS informant system that will enable families and friends to rat each other out as terrorists. How McCarthy-istic! How like Nazi Germany! But Moore's tongue and cheek approach makes `Stupid White Men' imminently enjoyable, a satire laden with facts and information, some which I already had verified before reading them here.<br />And what he points out in simple, no-nonsense terms is that; we as a nation are in big trouble.<br />I [dislike] Republicans; they're evil ....  Democrats, he illustrates by listing all of these so-called liberals and the percentages by which they voted in Republican polices, have sold us all out and are nothing more than the second Republican party. He also doesn't fret to point out those Republicans who voted against some of [George Bush's]policies, such as drilling for oil in Alaska to sell to Japan. The myth that the Democrats fought for the little guy has been dead for a long time, `Stupid White Men' simply knocks the last few nails into the coffin.<br />His chapter entitled `Kill Whitey' is highly amusing, while at the same time provocative as he recounts that every lousy thing that people have done to him in his life, has been done by white people. And yet the so-called liberal media (sicker) demonizes blacks as if they are the sole cause of the nation's ills, when it's pretty clear to anyone who doesn't read Rush Limbaugh or listen to Pat Buchanon, that this is clearly not the case. `Idiot Nation' is his look at the out-right attack Republicans and everyone else are making on the nations schools. They slash funding, gut libraries and pay teachers nothing then have the audacity to wonder why our schools are so lousy. Then use it as an excuse to want to privatize them or use their state as an excuse for their voucher program for religious schools. Because they know they can't cram religion down our throats in public schools, because that darn old Constitution keeps getting in the way.<br />I didn't really care for his section on world problems, like the Middle East or Ireland. Yes, what is he said right, but his little letter to Arafat about passive resistance and civil disobedience just didn't seem appropriate given the seriousness of the situation. However, I suspect Mike was succumbing to the frustration we all feel whenever a suicide bomber blows up a night club in Tel Aviv or Israely soldiers gun down a bunch of students throwing rocks, and the helplessness that comes with both. Neither the Right nor the Left have answer for this one, I'm afraid. About the only thing we can all agree upon is that is has to stop. Soon.<br />There is more, but I can't help myself from turning this review into a rant or my own soap box (surely not! ed.) So the only real option is to buy it and read it for yourself. From what I have heard, it keeps selling so fast that it's already in its 19th printing. ... Maybe Mike's right- maybe we need to boot these `Stupid White Men'out of power, because what they're doing just ain't working.	2002-07-21
US	49113563	RFH5OSCTU51QW	0786100958	238291103	Winter in Moscow	Books	5	47	47	N	N	A Holocaust Hidden From Mankind	This book was ahead of its time in revealing the true nature of the Bolsheviks and those that implemented its horrors as never seen before in history.Much of what Muggeridge revealed was verified in the many publications of late from those authors in Yale University Press'Annals of Communism Series'.<BR>Ironic how so little exposure these revelations have had in our media.	2002-07-21
US	51343687	R1Q2UBBD551V5Q	0874771641	159029046	Becoming a Writer	Books	5	10	12	N	N	Right brain, left brain concept not &quot;new&quot; after all	This little gem was originally published in 1934, a fact that is absolutely amazing when you consider its content. It's about using the creative side of the brain to write, which is a concept only recently verified and documented by psychologists. Today they call it &quot;using the right side of the brain.&quot; Gabrielle Rico (WRITING THE NATURAL WAY) wrote the first modern books for writers on the subject 30 years after Brande wrote hers.<br />Ms. Brande, writing in 1934, speaks of &quot;the two sides of the writer.&quot; One side is the author, with the child's innocence of eye, spontaneous, sensitive, able to respond freshly and quickly to new scenes. The other side is the artisan, adult, discriminating, temperate and just. Right brain, left brain.<br />Brande advocates separating the two and gives a series of exercises designed to train the author side to respond willingly. By careful self-training the writer/reader will harness the unconscious and harvest its benefits.<br />Try the exercises -- they work. <br />If you're interested in writing or just in how creative processes work, you'll find this an amazing and useful book.	2002-07-15
US	49835477	R2JZ7BMNM10XJV	1558216847	782333026	The Long Walk: The True Story of a Trek to Freedom	Books	4	1	2	N	N	Great story, wish it was verified.	Incredible story!  It was a very fast read and held my interest throughout.<br />2 conflicting points of discussion:<br />1.  Eight days in the desert without water?  Sorry.<br />2.  For all of the disbelievers:  If it's good enough for Stephen E. Ambrose, it's good enough for me?<br />I'm still not sure if I can believe this tale.  I wish it had corroboration.	2002-07-13
US	51786145	R24ZPU0PH4LSY	0471415286	302674370	Developing Mainframe Java Applications	Books	3	1	1	N	N	Pretty good with qualifications	Yes he is funny and down to earth, yes he speaks &quot;mainframe&quot;. This book does an excellent job of explaining Java to the mainframe crowd BUT... 2 bones to pick. <BR>First problem I noted was that sometimes, in trying to show the examples of PL/1 and COBOL, the language becomes very confusing about how it would work in each of the languages. He is not clear. <BR>Second, his COBOL examples have glaring syntax errors. Seems like a simple thing that should have been verified. It is not just once or twice, it happens throughout the book. <BR>If you need a good intermediate level book and can get past the noted problems, he will take you through the process of learning Java. Most importantly, it is the only book I've found that addresses the mainframe environment and java. Another good choice for getting started in rudimentary java is &quot;Java for the COBOL Programmer&quot; by Doke and Hardgrave. That book does a better job of teaching the COBOL person but is just a starter book. Developing Mainframe Java applications has wider depth and range.	2002-07-11
US	50636198	R2VWDHXIV8NKPI	0967673747	655450573	Princess: A True Story of Life Behind the Veil in Saudi Arab	Books	5	6	6	N	N	Must Read!	I MADE  my 20 year old daughter read this book. I wanted her to realize, like I do, how fortunate we are to have been born in the West! I will NEVER, EVER take my freedoms for granted.<br />It was hard to believe most of what we read, so we asked a couple friends who lived in Saudi for a few years how true it sounded.  They verified that it was \\"so very typical\\"! Even if only 25% of what we read is true, it is still unbelievable. Every woman should read this book and thank God for being born free!	2002-07-06
US	51343687	R2Z1FF4XD3EZUT	0886465311	445525311	Flat Lake in Winter	Books	3	13	15	N	N	Fastmoving story, beautifully read	Richard Rohan reads this complicated story about a sensational murder case in a sparsely populated area of the Adirondacks, where killing is usually confined to the slaughter of moose, deer or fish. In books on tape a lot depends on the reader. A fine reader can make a poor book sound good. Rohan's an excellent reader.<br />When authorities are called to the scene of a spectacularly gruesome murder of an elderly couple by their retarded grandson, Jonathan Hamilton, they immediately assume that he's the perpetrator. The assumption is seemingly verified by his confession when taken into custody. As the story unfolds, though, the actions of those authorities come under question. Evidence such as blood on Jonathan's forehead and hands and bloody footprints solidify opinions against the young man.<br />Matthew Fielder, a big-city criminal defense lawyer drop-out, especially trained to handle \\"death cases,\\" is assigned to defend Jonathan and the more he learns about the case, the more he's convinced that Jonathan is innocent. The battle lines are drawn and both sides go for the jugular as the trial commences, its fury fed by the media into a frenzy.<br />A chilling story, laced with legal detail and feisty, memorable characters, FLAT LAKE IN WINTER is just the tale to see you through a quiet, fall evening. Klempner's legal fiction compares pretty favorably with Grisham's.	2002-07-02
US	51246360	R33MEW0UIDC5I7	0849938619	592168879	Church History In Plain Language	Books	4	1	4	N	N	Excellent Source of Knowledge	First, I did not need a dictionary to understand what was written in this book. Mainly, this is a must read book toward gaining meaningful insight to why things are, epecially with the variously different denominational doctrines, still in the different churches today. I particularily enjoyed how the author started from Jesus' ministry and brought it through today. I also enjoyed, how he section off the chapters for quick and easy reference re-reading. I found no bias on the author's part, just the facts. After having read quite a few Bible Commentaries and other religious materials, the general historial background found in them matched and verified a lot of the author's information, (his is just more detailed all in one book.) If, after reading the Bible you began to wonder why what's written in the Bible, especially the New Testament Church (Body of Christ) is different from what you're seeing in the local churches, Read This Book!	2002-07-02
US	46097165	RHAO69W7DQ7O8	0761536418	268587681	The Real Lincoln: A New Look at  Abraham Lincoln, His Agenda, and an Unnecessary War	Books	1	26	66	N	N	Revisited Revisionism	Mr. Thomas J. DiLorenzo, while no doubt the possessor of a perspective entailing some few valid points, has presented a blatantly biased partisan view in this work. While there remain too many issues to address within a single review (most easily answered), I would like to briefly tackle the fundamental topic of which the book and several reviews revolve around: a central Federal government vs. a loose union of essentially sovereign states. Historically, this issue grew from the split of Jefferson and Hamilton and was generally responsible for the development of the two-party political system in America. Until the Civil War (or more specifically, the Congressional sessions occurring during it), this debate raged between the Democratic Party and their various rival party, from the Federalists to the Republicans. A concise argument against a decentralized government and the logic of the Confederacy can be shown in two focal points:<br /> 1. The government of a loose confederacy of sovereign states was at one time implemented. Between the end of the Revolution and the adoption of the Constitution, the government existed under the Articles of Confederation. This lame duck government consistently failed or measured close to collapse (Shay's Rebellion), enough that the \\"founding fathers\\" intended reform. To keep the argument succinct, this led to the Constitution, which emphatically and decisively structured a centralized government.<br /> 2. Rebellion, not secession, was considered a right. This can be verified in a simple reading of the Constitution and Declaration of Independence. Secession, the ultimate example of states' rights, is a concept that undermines the fundamental ideals of Democracy. This concept of secession basically entails the rights of a minority to break apart from the majority whenever the latter would not concede to its demands. Democracy can not exist under this idea as a unified whole governed through majority rule would quickly shatter in several factions. The Confederacy itself, to any active historian, was seen to be splintering and nearly collapsing at several points due to its own fundamental basis (examine the relation of Davis to several state governors, in particular). Lincoln, by refusing to concede to this powerful minority faction, perpetuated and ensured the survival of democracy in the United States and its form government. In doing so, he obeyed his legal Constitutional mandate of protecting the Constitution and Union by following executive powers given to him. Like several politicians before (namely Jackson) and after him (too numerous to mention), Lincoln made legal use of I, 8, 18 (the elastic clause) to justify any actions which may be considered \\"stretching\\" his executive powers. In summarily conclusion of this topic, I would suggest that all concerned take the time to fully investigate the issue for themselves, as it is too wide and deep a debate to adopt any single, complete stance on.<br />  I would like to attempt to clarify some few other points raised in the reader reviews. Firstly, the \\"Whig economic plan\\" (first proposed by Hamilton, a Federalist) was not the sole motivation for the war. This plan, admittedly against the interest of the primarily - southern agrarian group, was structured to help the United States progress in accord with the market/industrialization \\"revolution\\" and its commercial supporters. Again, this (inevitable?) split of interests dates back to Jefferson and Hamilton. This was hardly a partisan issue though, as the election results of 1860 prove. It may be better termed at this point in history as a sectional issue. The majority of the country, namely both the North and West, approved of the \\"Whig economic plan,\\" which had been up to that point blocked by Southern control of the government (see Buchanan, \\"Virginian Dynasty\\") representing elite minority interests, not including non-slaveholding southern white citizens. Secondly, Lincoln \\"as righteous opponent of slavery\\" does indeed have \\"roots in the man's career. Lincoln's personal feelings of anti-slavery are well-documented and possess no relevance towards his political agenda. I would agree that Lincoln's role in opposition to slavery did play as role as emancipation was a major campaign platform in his second campaign for the presidency in 1864, which he won after nearly four years of the war had been experienced. I would suggest this is \\"a reason why genuine abolitionists, like Frederick Douglass\\" endorsed him. Indeed, as Lincoln's second inaugural ceremony, Douglass was personally received by Lincoln and actively participated in the ceremonies. And lest we forget, Lincoln's personal efforts and sponsorship did produce the Thirteenth Amendment. Thirdly, the statement that \\"what is not mentioned in the Constitution remains a right of the states\\" (known as the Tenth Amendment) can not be applied in the issue of secession as the Constitution expressly delegates the power to preserve the Union and Constitution to the executive office, including the right to cease treasonable activity (in a military sense), as in the case of Clement Vallandigham. Even contemporary secessionist southerners, including Davis, Stephens, and Toombs, recognized this and formally rejected the Constitution in the name of rebellion to justify their cause. Fourthly, I find no records of Mason, Slidell, or any other Confederate diplomat formally proposing an end to slavery in exchange for foreign recognition. However, the point is moot, as the Palmerston ministry (the British government of the time) never seriously considered recognition of the Confederacy in \\"exchange\\" for the discontinuance of slavery. Indeed, in my personal view, the principled men of the British government would have considered such a form of persuasion to be blackmail of a sort. Fifthly, indisputable statistics do show that the vast majority of white Southerners did not own slaves. However, as can be simply and obviously noted in the simple number of Confederate soldiers, the vast majority of Southerners supported slavery.<br />  I seem to have neared the limit for a review. A final piece of advice: search for an objective view of history. Read this if you will, but balance it with other historians' perspectives before accepting Mr. DiLorenzo's theses. Better yet, ignore this work and explore serious studies of the Civil War, regardless of their position.slavery\\" does indeed have \\"roots in the man's career. Lincoln's personal feelings of anti-slavery are well-documented and possess no relevance towards his political agenda. I would agree that Lincoln's role in opposition to slavery did play as role as emancipation was a major campaign platform in his second campaign for the presidency in 1864, which he won after nearly four years of the war had been experienced. I would suggest this is \\"a reason why genuine abolitionists, like Frederick Douglass\\" endorsed him. Indeed, as Lincoln's second inaugural ceremony, Douglass was personally received by Lincoln and actively participated in the ceremonies. And lest we forget, Lincoln's personal efforts and sponsorship did produce the Thirteenth Amendment. Thirdly, the statement that \\"what is not mentioned in the Constitution remains a right of the states\\" (known as the Tenth Amendment) can not be applied in the issue of secession as the Constitution expressly delegates the power to preserve the Union and Constitution to the executive office, including the right to cease treasonable activity (in a military sense), as in the case of Clement Vallandigham. Even contemporary secessionist southerners, including Davis, Stephens, and Toombs, recognized this and formally rejected the Constitution in the name of rebellion to justify their cause. Fourthly, I find no records of Mason, Slidell, or any other Confederate diplomat formally proposing an end to slavery in exchange for foreign recognition. However, the point is moot, as the Palmerston ministry (the British government of the time) never seriously considered recognition of the Confederacy in \\"exchange\\" for the discontinuance of slavery. Indeed, in my personal view, the principled men of the British government would have considered such a form of persuasion to be blackmail of a sort. Fifthly, indisputable statistics do show that the vast majority of white Southerners did not own slaves. However, as can be simply and obviously notedin the simple number of Confederate soldiers, the vast majority of Southerners supported slavery.<BR>    I seem to have neared the limit for a review. A final piece of advice: search for an objective view of history. Read this if you will, but balance it with other historians' perspectives before accepting Mr. DiLorenzo's theses. Better yet, ignore this work and explore serious studies of the Civil War, regardless of their position.	2002-07-02
US	42202393	R8M8JT6HYVGNC	1400046610	957571830	Slander: Liberal Lies About the American Right	Books	5	56	74	N	N	Review of the book, not the author	I read the entire book, cover to cover.  Based on the other reviews, I think that is a valid point to start with.<br />The book contained almost 40 pages of references alone.  This was a well reasoned book with a great deal of supporting evidence.  The supporting evidence is well documented and can be verified by anyone, including exactly where the sources are found, LexisNexis.<br />The book was amusing to read and kept you going most of the time.  There were points at which it felt a bit belabored.  I do not think this is so much a fault of the author, but more a result of the content.  It indicates the constant repetition of the media in their treatment of conservatives, using the same old adjectives over and over.<br />I particularly liked the discussion of the religious right.  It is absolutely hilarious to hear the media constantly talk about it as though it is an actual organization with members and leadership, etc.<br />To be part of the 'religious right', you need only 2 things, 1. Be an evangelical christian, 2. Be a Republican.<br />There is no central leadership, not Buchanan, Robertson, Falwell, or Bauer.  There is no yearly dues, no organized bloc voting, no secret meetings.  It is just a subset of unaffiliated people who are socially conservative and fiscally conservative.<br />In closing, the book was interesting, it was well documented, and it was accurate.  It could have been 30 pages shorter, as the extra content was alot more of the same, which re-enforced the point of how pervasive this 'slander' is, but did make for a bit much repetition.	2002-07-01
